DEFLECTION,PSF,compactness,number of room, average room area,occlusivity,visible area,mean radial
8.972689,26.239608,0.018722,2,393.54,4710.130971,335266.322228,310.835635
7.91181,26.523205,0.018042,1,849.0,4913.181264,333541.139576,309.89654
9.849776,26.025538,0.018505,2,388.72,4778.555107,334011.883647,309.963177
9.36928,26.424873,0.01806,2,418.14,4923.292289,333577.806004,309.978179
10.125172,26.643175,0.018157,4,181.29,4887.021488,333901.211422,310.154764
10.090143,26.726755,0.018081,3,303.826667,4910.619878,334591.34608,310.812131
8.872812,25.890942,0.018327,4,184.49,4813.722402,333787.193733,309.852275
10.124015,27.977129,0.019016,3,279.44,4633.635768,335578.17717,310.916497
8.30084,25.301881,0.018456,2,400.32,4781.715084,335129.597461,310.910076
9.114848,26.316289,0.688913,1,873.8,4210.516413,334470.884439,265.618643
10.164397,27.364117,0.017835,4,207.14,4964.472244,333223.42463,309.776213
8.809559,26.870763,0.01806,4,204.47,4905.997784,333917.668628,310.212064
9.76984,26.646961,0.017997,3,255.706667,4923.786609,332968.105418,309.440054
8.983569,25.823505,0.019492,1,825.76,4535.727801,335655.243493,310.687656
9.521979,25.755734,0.017963,3,274.64,4933.488776,333715.307646,310.120635
8.394893,26.017173,0.01822,4,199.29,4839.527676,333467.788709,309.643265
9.003599,26.279589,0.018597,1,834.2,4744.495981,334177.005396,309.991119
9.961224,25.478969,0.018747,3,246.226667,4710.090871,334403.038904,310.083169
10.022316,26.75238,0.018319,2,419.92,4826.335463,333541.551214,309.699273
9.285008,27.695371,0.018738,2,443.3,4706.786193,335341.15403,310.916226
10.02436,26.021829,0.018457,3,270.24,4772.12499,335000.009722,310.78946
8.774344,25.03258,0.018108,4,201.63,4884.286712,333862.18149,310.096746
9.106382,25.441725,0.017833,4,195.59,4972.016537,333114.243846,309.701246
9.720135,26.793615,0.017955,2,398.22,4929.873,333021.419834,309.505049
10.410028,27.141,0.018326,4,194.54,4850.69724,334086.135069,310.201202
9.389649,26.992311,0.018413,5,149.52,4806.96002,334408.529662,310.367572
9.040891,27.773494,0.01816,3,264.04,4870.340704,333580.855035,309.841071
8.307546,28.011502,0.018362,4,199.09,4833.398953,334135.49306,310.213065
9.865797,27.153867,0.018427,2,408.82,4792.508299,334790.346619,310.66371
9.408775,25.734839,0.017928,2,405.9,4925.584708,333143.020513,309.602802
9.638223,25.282933,0.018238,1,837.8,4868.303317,334019.193094,310.182551
10.736703,27.934999,0.018702,2,529.82,4725.983894,330462.398113,306.65153
9.541542,25.123404,0.018252,3,255.973333,4841.480755,334028.421061,310.132177
9.610782,27.658176,0.018008,4,219.28,4928.612034,334054.588868,310.408021
10.164736,27.731098,0.018545,3,282.04,4755.502131,335177.025974,310.912246
9.378138,27.316782,0.018683,3,274.373333,4714.543447,334864.285123,310.525493
8.860484,25.190988,0.018787,2,408.92,4687.471706,334970.801956,310.507157
8.709692,26.175549,0.017988,3,282.066667,4927.040455,332863.036569,309.337831
9.672145,25.564472,0.017779,2,463.32,5018.664116,331421.60894,308.323598
9.611393,28.181223,0.018715,3,259.24,4733.92641,334386.451478,310.171023
10.55982,27.199502,0.018131,1,911.96,4887.428926,334024.461006,310.259429
9.183249,27.564648,0.019035,2,418.82,4611.928616,335122.940707,310.450284
10.026259,27.391357,0.017717,4,220.84,5008.903503,334275.388236,310.83529
7.672844,26.944582,0.01838,2,383.54,4816.212661,334491.423688,310.466999
9.749173,25.607279,0.018965,3,260.906667,4644.990605,335875.845067,311.200642
9.531869,25.951512,0.018,3,275.04,4908.000629,332816.2675,309.286994
10.159594,27.520466,0.018331,2,391.74,4807.300326,333519.410401,309.598795
9.717745,26.084657,0.018066,3,261.626667,4913.857328,333769.453623,310.112907
10.506935,25.674592,0.017891,4,196.04,4954.439826,333561.078424,310.039831
9.271704,26.479536,0.018502,2,396.42,4768.758923,334459.729759,310.302132
10.342455,25.637639,0.018129,2,407.52,4870.389307,333191.404678,309.473897
7.922227,26.822419,0.017804,2,416.94,4986.998269,334433.731865,310.900575
9.43883,27.021591,0.017783,3,273.706667,4986.181366,333254.284451,309.868111
9.992967,26.410666,0.017968,1,875.0,4937.918352,333438.530571,309.912691
10.247658,25.091887,0.018111,2,398.84,4901.153813,333274.806462,309.638464
8.078809,28.123321,0.018164,3,296.146667,4901.197505,333823.654948,310.115941
9.796816,26.49962,0.018183,3,267.56,4859.488396,332853.068033,309.166744
10.101897,24.570376,0.018273,2,416.38,4822.746912,332925.130477,309.121553
9.887873,26.06277,0.018441,4,204.99,4783.529097,334482.391634,310.384865
10.221107,27.023876,0.017639,4,221.78,5023.294042,333216.298126,309.94538
7.491853,26.408939,0.018326,4,185.83,4843.89348,334306.58681,310.375812
8.841705,27.521904,0.018181,2,409.24,4864.482143,334002.508519,310.191893
9.626991,26.092391,0.018123,5,157.48,4873.223882,333730.450508,309.970225
10.06237,28.154164,0.018109,3,279.706667,4889.399377,334196.546298,310.412125
7.468401,26.242853,0.01832,1,747.44,4820.719828,333910.362868,309.958663
8.772399,28.114171,0.018013,2,415.58,4923.118021,332838.505641,309.338825
9.005838,25.804294,0.018428,4,199.18,4775.832287,334057.230488,309.96035
10.028958,27.00842,0.017955,2,381.94,4933.842233,332789.737713,309.301975
10.204893,25.859841,0.018464,2,393.44,4781.649397,334106.411491,310.04332
8.851427,25.593769,0.017789,2,453.22,4990.077383,333724.305368,310.295421
8.264354,24.759632,0.017978,4,194.33,4913.589705,332686.985602,309.161341
9.547229,27.364,0.01833,1,860.2,4819.570111,334249.618496,310.256133
9.12382,26.230001,0.018416,2,506.22,4803.897602,332685.083481,308.833586
9.562886,23.938744,0.017908,4,188.52,4950.003535,333491.201509,309.966286
8.842381,24.671633,0.017886,2,390.92,4954.316813,333277.402574,309.797905
10.066871,30.490031,0.018307,2,487.8,4837.760863,334216.096058,310.297835
10.617927,27.299221,0.049926,4,208.14,4327.235374,333598.489083,263.032606
11.070599,26.901192,0.018003,2,396.64,4914.787355,333576.484316,309.933269
8.916678,26.703443,0.738185,5,159.52,4066.813845,335052.271095,261.221603
9.594586,25.566866,0.018081,5,142.84,4906.335971,332515.232099,308.976906
10.275429,29.122658,0.017805,2,440.04,4992.085413,333951.492827,310.491726
9.702748,28.177087,0.017665,3,277.106667,5033.349859,333726.245901,310.392138
8.123143,26.519635,0.018138,5,144.76,4866.951682,333933.003755,310.105648
9.787894,25.832859,0.017947,3,271.96,4930.985082,332740.296913,309.246139
9.483946,26.76153,0.017609,2,404.84,5037.604929,333642.564776,310.344122
10.519204,25.254755,0.018324,4,180.04,4835.997725,334016.876606,310.100266
9.54029,28.453419,0.018321,2,418.22,4812.179445,334600.561565,310.550003
9.16894,26.036908,0.018935,1,851.6,4642.91886,335124.49978,310.539744
9.033143,26.168272,0.018285,9,77.062222,4848.377013,333152.923521,309.380149
9.100896,26.214782,0.017988,5,145.552,4926.680475,333804.420263,310.164896
9.117403,26.886358,0.026029,2,424.92,4629.003686,333883.188199,298.357619
10.623609,26.79812,0.018794,4,189.69,4679.049577,334733.427166,310.309004
9.891317,27.079316,0.018391,2,456.72,4805.738324,334929.336117,310.840432
9.981292,24.86264,0.017678,5,145.76,5038.252714,332602.386274,309.408049
9.806677,26.549862,0.018189,5,155.36,4851.239538,333922.097852,310.05698
10.250034,26.418297,0.018604,4,193.94,4757.213988,334490.415138,310.28457
8.584872,25.248674,0.018562,1,781.4,4745.90725,334455.105514,310.238822
9.688055,27.922424,0.018179,4,193.23,4870.270855,333243.044712,309.536412
9.108782,26.124316,0.018884,2,412.82,4652.532078,336350.063748,311.629931
9.36211,25.909166,0.01823,3,268.64,4866.618347,334355.731583,310.487178
10.154972,27.19008,0.017739,4,205.09,5009.924224,332616.372868,309.362795
10.461267,26.265289,0.018024,4,190.59,4918.381017,334341.06209,310.607
10.052473,25.445479,0.018311,2,383.84,4837.125313,333934.36259,310.042417
8.970067,26.524815,0.03314,3,289.026667,4627.364287,334162.21201,287.508304
8.769574,25.685483,0.042153,2,411.42,4390.159877,333606.118469,274.323213
10.529159,24.993486,0.018641,4,184.89,4738.03681,333731.522593,309.591051
9.349233,25.358249,0.018108,3,256.973333,4900.59169,333878.879053,310.169257
9.023734,25.082562,0.017861,3,244.573333,4954.229009,332838.465808,309.388557
9.563236,24.900917,0.019228,3,271.226667,4560.807969,335934.182503,311.025812
8.855147,26.659787,0.017937,3,279.24,4925.757759,333661.605982,310.051415
8.267803,27.409758,0.018603,4,190.08,4748.228735,334490.434663,310.254433
9.71169,25.620033,0.018377,2,401.72,4818.358246,334556.474587,310.526229
9.407737,26.216912,0.018012,2,419.84,4936.927908,333908.631957,310.29591
9.751731,26.694436,0.018064,3,281.893333,4890.494212,333858.00318,310.130301
10.540531,25.428731,0.018255,7,106.325714,4827.544801,333610.174899,309.746969
9.068635,26.903029,0.018337,1,825.04,4807.275371,335472.714924,311.29163
9.424156,26.690682,0.018535,5,150.72,4775.460465,334157.703001,310.05357
9.990521,25.42209,0.01835,4,191.94,4805.365333,334476.669206,310.417936
8.513099,27.662012,0.018235,2,423.02,4849.63449,333374.65987,309.595964
9.7893,26.398893,0.018175,2,402.64,4887.654598,334440.967158,310.596842
9.49695,25.619587,0.018247,2,381.44,4844.528937,334337.052425,310.413395
8.593346,26.13192,0.018497,4,188.28,4778.569789,334381.677125,310.244948
10.321491,26.929698,0.018074,2,407.14,4888.9372,333551.829661,309.862392
9.150875,25.210615,0.018508,1,800.24,4760.835074,334246.753984,310.102976
8.659805,25.297811,0.018161,2,387.24,4862.970069,333530.925549,309.751129
10.235217,26.230084,0.018599,1,829.44,4734.209004,335561.817061,311.172933
7.887967,26.636867,0.018772,1,864.8,4685.694769,335627.648302,311.106815
8.210888,25.505807,0.017817,4,192.28,4971.747683,332953.624797,309.544641
9.750381,27.551864,0.018401,3,261.44,4780.56948,334765.403416,310.637102
9.901789,26.129691,0.017893,2,409.82,4957.80188,333000.981914,309.565404
9.336291,26.88185,0.017836,5,153.72,4982.122203,333305.3243,309.891837
9.138563,26.555522,0.017984,4,197.19,4927.472869,334169.503961,310.46042
9.426173,26.300069,0.018243,4,192.54,4829.216271,333624.421875,309.761293
9.985471,27.129574,0.018009,1,765.64,4913.746173,333982.535248,310.295364
10.323405,26.862759,0.018253,3,273.093333,4861.841199,333253.529915,309.519495
8.441229,26.458027,0.017695,4,197.04,5016.773566,333517.018242,310.156309
10.192332,26.05061,0.017931,4,193.73,4928.994067,332984.168387,309.477068
9.329835,25.660804,0.01766,4,200.14,5047.884421,332765.545802,309.616751
9.306832,27.546984,0.01797,1,874.72,4933.087114,333536.1215,309.957009
9.255094,27.352751,0.0187,3,280.64,4726.738433,334994.901611,310.666594
9.667972,26.005712,0.018467,2,429.8,4780.014217,334217.927253,310.126309
9.532459,28.377994,0.018247,5,165.4,4850.21846,335626.703919,311.540102
8.46741,26.718684,0.017769,4,193.94,4994.405899,332827.693548,309.522896
9.918684,25.33657,0.01832,3,258.56,4820.229077,333348.681411,309.479801
10.016836,25.787342,0.01786,4,203.09,4956.691014,333618.457628,310.109448
8.425783,27.091396,0.018081,5,155.16,4899.391182,333889.38375,310.174609
10.128481,24.915002,0.01799,5,153.072,4920.199406,333112.571487,309.554629
10.196383,25.438095,0.018088,4,190.09,4894.817212,333325.961472,309.673639
9.331225,25.366979,0.01848,2,391.92,4764.759488,334071.129863,309.957968
9.560577,27.029629,0.01815,2,405.62,4876.203692,333829.152358,310.057346
8.486226,27.868371,0.018581,3,270.106667,4747.315529,335323.364596,310.993091
9.30363,26.915536,0.018548,2,420.84,4768.268475,335087.930745,310.825506
9.109506,26.648736,0.017685,3,265.026667,5029.577041,332411.274362,309.239205
8.739914,28.314247,0.0181,5,161.52,4889.198079,334124.548637,310.36946
8.936859,26.866049,0.018821,1,839.84,4674.48572,335610.523028,311.055829
9.911454,27.075409,0.01843,3,292.64,4811.118311,334608.902691,310.572972
9.862996,24.496171,0.018177,2,383.12,4857.459057,334288.557645,310.394494
8.572476,24.508087,0.018063,2,391.52,4892.539219,333944.957016,310.180409
9.221992,27.137427,0.018341,3,262.106667,4861.231899,334795.842519,310.845756
9.850035,26.995018,0.017671,3,278.773333,5011.767653,332878.154344,309.622787
10.135212,26.635422,0.018286,2,384.34,4830.886252,334905.943278,310.865604
10.159468,27.133463,0.018203,2,441.42,4864.683384,334013.632998,310.17097
9.809321,27.757794,0.018048,3,315.16,4909.389594,334068.195767,310.374039
9.221885,26.059739,0.018838,1,858.4,4681.897618,334978.501493,310.521635
8.347203,26.072876,0.017866,2,426.22,4973.449971,333842.562793,310.345282
9.377952,25.325516,0.309281,3,261.626667,4238.751902,332758.129498,259.811227
10.562413,27.602354,0.018179,1,859.84,4898.661488,335294.674637,311.392366
10.453023,27.245944,0.018224,3,274.506667,4862.527701,334619.070626,310.71488
10.104083,25.798284,0.018054,2,384.44,4911.026907,333793.389833,310.109469
9.010285,26.069591,0.01844,2,403.3,4784.154218,333479.660781,309.484789
8.349031,27.897487,0.017993,1,879.84,4934.74007,333719.063743,310.125678
9.148474,26.35129,0.018501,4,191.28,4771.342002,334257.050515,310.14938
10.356878,28.387041,0.01873,1,916.72,4694.415574,334537.668484,310.164872
10.173063,25.922032,0.018752,6,123.14,4691.353542,335590.240329,311.057519
9.12501,27.264876,0.017771,2,430.72,4985.174755,333765.931185,310.300152
8.86182,26.547476,0.018799,5,151.48,4673.148938,334993.051767,310.505297
9.356769,27.680893,0.018191,1,856.24,4882.18666,334092.579585,310.318198
9.614127,26.841192,0.017585,4,212.29,5062.852541,333189.766989,310.018177
9.795603,26.42561,0.017949,3,266.306667,4917.991257,333141.962962,309.584274
9.153127,26.893398,0.017924,3,262.44,4944.109965,333899.16709,310.300205
9.914894,26.993404,0.018639,2,420.52,4722.756054,334402.520028,310.142152
8.172217,27.509701,0.018687,1,956.32,4708.784544,334929.654616,310.549032
8.583319,27.055487,0.018306,1,854.16,4833.158291,333560.404859,309.714274
9.254524,26.754752,0.017875,3,255.706667,4959.895128,333465.126548,309.971483
8.5894,26.702421,0.017632,3,279.493333,5039.139929,332835.722065,309.621617
9.40853,26.118135,0.018112,5,155.072,4892.833779,333463.524847,309.762264
9.073401,30.192948,0.018551,1,900.24,4763.606539,335630.917049,311.315266
8.672865,27.088003,0.01834,4,213.34,4822.517401,335413.38687,311.298041
7.927545,25.586994,0.018371,1,829.64,4812.837077,334738.984827,310.662248
10.894427,27.771977,0.018218,1,900.0,4843.872007,334624.678229,310.656496
9.995536,26.302484,0.018126,3,263.106667,4905.027452,333306.961542,309.682358
10.515571,27.986497,0.018095,3,295.76,4889.680576,333661.537162,309.945503
